DelineationCode,SampleDate,CFC_ALG,CFC_ALL_EMAP,CFC_ALL_SWAMP,CFC_AQM,CFC_BRS,CFC_HUM,CFC_LTR,CFC_LWD,CFC_OHV,CFC_RCK,CFC_UCB,FL_F,FL_M,FL_N_F,FL_N_M,FL_Q_F,FL_Q_M,MWVM_F,MWVM_M,NFC_DLU,NFC_EFR,NFC_ERN,PBM_E,PBM_S,PBM_V,PCT_BDRK,PCT_BIGR,PCT_CB,PCT_CF,PCT_CF_WT,PCT_CPOM,PCT_DR,PCT_FAST,PCT_FAST_WT,PCT_FN,PCT_GC,PCT_GF,PCT_GL,PCT_GL_WT,PCT_HP,PCT_MAA,PCT_MAP,PCT_MAU,PCT_MCP,PCT_MIAT1,PCT_MIAT1P,PCT_MIATP,PCT_NSA,PCT_OT,PCT_POOL,PCT_POOL_WT,PCT_RA,PCT_RA_WT,PCT_RC,PCT_RI,PCT_RI_WT,PCT_RN,PCT_RN_WT,PCT_RR,PCT_RS,PCT_SA,PCT_SAFN,PCT_SB,PCT_SFGF,PCT_SLOW,PCT_SLOW_WT,PCT_WD,PCT_XB,PWVZ,RBP_CHN,RBP_EPI,RBP_FLW,RBP_PLS,RBP_SED,SB_PP_D10,SB_PP_D25,SB_PP_D50,SB_PP_D75,SB_PP_D90,SB_PT_D10,SB_PT_D25,SB_PT_D50,SB_PT_D75,SB_PT_D90,SINU,SINU_WORKING,Slope_0,Slope_0_5,Slope_1,Slope_2,W1_HALL_EMAP,W1_HALL_SNARL,W1_HALL_SWAMP,W1H_BLDG,W1H_BRDG,W1H_CROP,W1H_LDFL,W1H_LOG,W1H_MINE,W1H_ORVY,W1H_PARK,W1H_PIPE,W1H_PSTR,W1H_PVMT,W1H_PWRL,W1H_ROAD,W1H_TRAL,W1H_VEGM,W1H_WALL,XBEARING,XBKF_H,XC,XCDENBK,XCDENMID,XCM,XCMG,XEMBED,XFC_ALG,XFC_AQM,XFC_BIG,XFC_BRS,XFC_HUM,XFC_LTR,XFC_LWD,XFC_NAT_EMAP,XFC_NAT_SWAMP,XFC_OHV,XFC_RCK,XFC_UCB,XG,XGB,XGH,XGW,XKBF_W,XM,XMIAT,XMIATP,XMW,XPCAN,XPCM,XPCMG,XPGVEG,XPMGVEG,XPMID,XSDGM,XSLOPE,XSPDGM,XSPGM,XWAK,XWDA,XWDEPTH,XWDM,XWDO,XWDR,XWIDTH,XWPH,XWSC,XWSL,XWTB,XWTC,XWTF,XWV_F,XWV_M
105PS0129,8/11/2010,0,5,6,4,10,0,7,8,3,11,0,,,,,5.8,0.16,1.2,0.4,,,,0,91,9,3,84,31,0,0,49,0,86,86,0,14,7,0,0,0,6,6,0,0,0,0,51,6,0,14,14,17,17,0,52,52,17,17,2,1,8,8,25,15,14,14,1,11,36.4,,,,,,8,44,135,360,2500,8,45,155,400,2500,1.1,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,212,0.4,64,,94,114,186,24,0,1.8,43.6,10,0,3.2,12.7,55,60,1.4,30.9,0,72,34,34,38,6.3,50,0.1,0.3,,1,1,1,1,1,1,124.9,5,111.6,,79,0.9,16.7,36,9.6,31.1,5.2,7.5,135,0.1,1.68,11.5,52.7,0.28,0.09
105PS0154,8/9/2011,6,5,6,0,10,0,10,1,9,4,0,,,,,82.5,2.33,2.6,0.8,,,,0,100,0,1,69,30,0,0,11,0,94,94,0,26,4,6,6,11,3,3,0,0,0,0,90,3,0,0,0,11,11,0,59,59,24,24,0,1,15,15,12,19,6,6,0,0,18.2,,,,,,1.03,30,62,157,625,1.03,37,81,202,5660,1.04,,0,0,0,50,0.09,,0.09,0,0,0,0.09,0,0,0,0,0,0,0,,0,,0,0,243,0.4,13,,12,42,76,20,2.7,0,10.7,4.5,0,8.2,0.5,22.9,31.1,7.7,10.2,0,34,47,12,22,15.9,29,0.3,0.4,,0.59,0.59,0.59,1,0.77,1,81.1,3.2,44.5,,38,4.2,31.5,67.9,8.05,42.5,13.4,7.44,59.3,0,0.97,14.7,58.5,1.01,0.31
105PS0188,8/26/2008,0,3,3,6,0,0,0,0,10,0,8,,,,,1.5,0.04,2.5,0.8,,,,95,0,5,1,75,24,0,0,7,0,100,100,4,50,1,0,0,0,,,,,,,,,0,0,0,0,0,0,100,100,0,0,0,1,20,24,0,25,0,0,0,0,0,,,,,,,,34.5,61,96,1.03,15,34,62,96,1.03,,0,0,0,20,1.5,,1.5,0,0,0,0,0,0,0,0,0,1.5,0,,0,,0,0,203,0.2,1,,1,4,31,6,0,13,3.6,0,0,0,0,11.8,24.8,8.2,0,3.6,27,83,22,5,2.3,3,,,,0.05,0.05,0.05,1,0.91,0.23,17.2,3.1,16.3,,,0.2,11.4,17.4,9.2,12.3,1.4,8.5,101,0,8.26,10.4,50.7,1.39,0.42
105PS0276,9/1/2009,5,5,6,11,0,0,1,0,11,11,7,,,,,,,,,,,,5,55,41,0,27,6,0,0,27,0,0,0,30,15,3,10,10,15,0,4,4,41,5,5,96,8,0,90,90,0,0,0,0,0,0,0,0,0,26,56,5,59,100,100,0,1,,,,,,,0.03,0.03,1.03,31,110,0.03,0.03,1.03,97,5660,1.3,,40,90,90,100,0.17,,0.17,0,0,0,0,0,0,0,0,0,0,0,,0.17,,0,0,141,0.7,3,,9,11,103,55,2.3,10.5,17.3,0,0,0.5,0,22.3,33.3,5,14.1,3.2,92,2,81,11,6.4,8,0.5,0.5,,0.27,0.27,0.29,1,1,0.77,4.7,0.2,1.3,,160,1.3,29.6,55.7,6,14.9,4.4,9,237,0.1,1.43,15.2,59.4,,
105PS0276,9/22/2009,2,7,7,9,3,0,0,1,11,7,9,,,,,,,,,,,,9,41,50,0,20,8,0,0,37,0,0,0,30,7,4,2,2,26,1,1,0,38,13,13,99,11,0,98,98,0,0,0,0,0,0,0,0,0,20,50,5,54,100,100,1,0,,,,,,,0.03,0.03,1.03,16,157,0.03,0.03,1.03,5660,5660,1.29,,40,40,50,80,0.41,,0.41,0,0,0,0,0,0,0,0,0,0,0.05,,0.36,,0,0,151,0.5,4,,9,16,108,40,0.9,7.7,18.7,3.2,0,0,0.5,30.5,38.2,8.6,6.8,11.4,92,7,70,22,7.1,12,0.9,0.9,,0.23,0.23,0.23,1,1,0.86,8.8,2.8,0.9,,150,1.5,33.3,59.2,4.7,13.2,4.4,7.9,2480,0.1,5.62,10.7,51.3,,
105PS0468,9/1/2009,7,5,6,11,0,0,3,0,10,11,2,,0.04,,,1.7,0.04,2.6,0.8,,,,0,100,0,0,64,33,0,0,44,0,9,9,29,13,5,16,16,2,39,39,0,41,23,23,100,44,0,75,75,0,0,0,9,9,0,0,0,0,0,29,16,34,91,91,0,2,33.3,,,,,,0.03,0.03,67,145,625,0.03,0.03,67,155,625,1.08,,40,40,90,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,196,0.5,1,,3,6,96,14,8,51.1,34.8,0,0,1.4,0,41.2,93.7,6.4,33.9,0.9,90,5,51,39,15.7,5,1.8,1.8,,0.27,0.27,0.27,1,1,0.73,11.3,0.7,10,,140,1,11.3,25,11.35,77,8.7,10.8,236,0.1,6.91,23.5,74.3,0.51,0.15
105PS0540,8/5/2010,2,7,8,8,11,0,3,11,3,9,4,,,,,20.6,0.58,1.7,0.5,,,,9,64,27,0,56,36,0,0,11,0,97,97,15,10,8,3,3,0,1,1,0,8,0,0,63,1,0,0,0,0,0,0,96,96,1,1,0,0,17,32,8,40,3,3,4,2,18.2,,,,,,0.03,1.03,38,140,249,0.03,1.03,38,140,249,1.07,,0,0,10,70,1.68,,1.68,0,0,0,0.18,0,0,0,0,0,1.5,0,,0,,0,0,180,0.3,29,,68,43,108,38,0.9,3.6,31.3,18.2,0,3.2,23.6,52.7,59.5,3.2,5.9,1.8,65,37,49,16,12.2,14,0.3,0.5,,1,1,1,1,0.91,1,11.4,2.2,11.4,,52,1.3,13.8,30.8,8.25,67.4,9.3,7.99,73.2,0,1.6,11,51.8,0.82,0.25
105PS0540,9/15/2010,0,6,7,2,11,0,11,9,10,11,10,,,,,11.7,0.33,0.7,0.2,,,,0,0,100,0,55,10,0,0,46,0,44,44,0,37,9,56,56,0,10,10,0,2,0,0,21,10,0,0,0,0,0,0,44,44,0,0,0,0,29,29,8,38,56,56,9,0,15.4,,,,,,1.03,1.03,40,40,157,1.03,1.03,40,40,157,1.01,,0,40,70,90,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,218,0.8,32,,49,59,116,25,0,0.9,57,33.2,0,6.8,16.1,102,109.7,11.8,29.1,11.8,57,25,35,22,12.2,27,0.1,0.2,,1,1,1,1,1,1,16.1,1,16.1,,45,1.3,13.9,33.6,10.57,66.2,9.2,7.98,75,0,0.1,8.7,47.6,0.3,0.09
105PS0660,8/3/2010,11,6,7,11,1,0,4,2,9,9,0,,,,,0,0,0,0,,,,0,100,0,8,63,35,0,0,63,0,28,28,13,3,1,50,50,0,26,34,13,38,76,76,100,80,0,21,21,0,0,0,18,18,10,10,8,0,23,36,11,37,71,71,0,6,72.7,,,,,,0.03,1.03,110,180,330,0.03,1.03,110,230,2500,1.19,,20,30,90,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,212,0.3,12,,20,46,132,19,17.7,10.5,10.4,0.5,0,1.8,0.9,16.8,29.1,5.9,9.5,0,86,8,61,25,11.3,34,3.1,3.1,,0.68,0.68,0.68,1,1,1,24,0.8,15.3,,140,0.7,14.8,28,5.7,33.1,4.9,8.3,230,0.1,0.83,19.7,67.5,0,0
105WLCABC,8/3/2011,0,5,6,6,8,0,4,1,7,11,0,,,,,994,28.14,4.3,1.3,,,,0,100,0,7,95,38,0,0,13,0,82,82,0,12,4,16,16,0,7,7,0,7,0,0,92,7,0,2,2,10,10,0,36,36,36,36,0,7,1,1,32,5,18,18,0,6,11.8,,,,,,25,77,175,386,625,25,90,195,550,2500,1.22,,0,0,10,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,251,0.5,34,87,32,63,124,28,0,4.5,66,3.6,0,1.8,0.5,72.8,79.1,3.2,65.5,0,61,37,22,39,23,29,0.4,0.4,,1,1,1,1,1,1,213.4,3.2,168.8,,44,5.1,29.3,68,8.16,59.7,17.5,7.8,1046,0.1,0,14,57.2,1.75,0.53
106FS0040,8/30/2011,2,6,7,9,11,0,1,6,8,10,0,,0.01,,,0.6,0.01,1.3,0.4,,,,14,55,32,7,91,30,0,0,80,0,70,70,1,27,5,11,11,0,0,0,0,2,0,0,75,0,0,19,19,0,0,0,70,70,0,0,7,0,2,3,17,8,30,30,2,10,23.1,,,,,,19,40,110,400,2500,19,40,140,625,2500,1.04,,0,0,0,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,293,0.4,39,,84,62,93,25,0.9,5.9,21.8,14.1,0,0.5,8.2,45,51.4,9.1,13.6,0,31,79,11,20,6.1,23,0.2,0.3,,1,1,1,1,0.95,1,149.5,5.2,114.7,,100,0.3,9.3,20.9,8,32.3,3,8.28,148,0.1,0.77,15.3,59.5,0.36,0.11
106FS0045,9/2/2008,0,6,7,0,11,1,1,6,11,11,3,,,,,0.1,0.002,0.3,0.1,,,,0,100,0,1,68,20,0,0,66,0,73,73,0,35,24,14,14,0,,,,,,,,,0,3,3,0,0,0,73,73,0,0,1,0,4,4,10,28,17,17,4,2,17.6,,,,,,9,9,44.5,90,280,9,9,43,95,295,1.08,,0,0,0,30,0.68,,0.68,0,0,0,0.34,0,0,0,0,0,0,0,,0,,0,0.34,228,0.6,57,,93,94,179,32,0,0,40.3,23.6,0.5,0.5,11.1,72,72.5,8.6,27.3,1.4,85,22,49,36,8,37,,,,1,1,1,1,1,1,43.1,4,41,,176,0.1,4.9,11.3,8.85,59.2,2.9,6.67,225.7,0.1,1.23,14.5,58.1,0.14,0.04
106PS0022,9/30/2008,0,5,6,0,11,0,3,11,11,11,8,,,,,0.4,0.01,0.9,0.3,,,,50,0,50,1,64,22,0,0,49,8,73,67,0,34,19,11,10,0,,,,,,,,,0,8,7,12,11,0,38,35,23,21,1,0,10,10,5,29,19,17,7,2,54.5,,,,,,,,35,75,157,1.03,9,35.5,76,180,1.37,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,108,0.5,63,,98,113,160,38,0,0,61.1,36.8,0,1.4,36.1,166.3,167.7,68.4,21.4,3.6,47,49,6,41,6,50,,,,1,1,1,1,1,1,30.6,,29,,140,0.1,6.2,15.8,12.74,32.3,2,8.04,222.4,0.1,1.93,12.2,54,0.25,0.08
106PS0051,9/16/2008,0,3,4,0,11,0,1,3,0,11,0,,,,,8.9,0.25,1,0.3,,,,0,95,5,12,89,31,0,0,14,0,95,95,0,20,7,0,0,0,,,,,,,,,0,5,5,2,2,0,0,0,93,93,8,4,4,4,10,11,5,5,0,16,43.8,,,,,,,,130,625,2500,9,40,150,2500,5660,1.02,,0,0,0,30,0.24,,0.24,0,0,0,0,0,0,0,0,0,0,0,,0.24,,0,0,176,1,18,,21,32,52,17,0,0,44.1,5,0,0.5,3.2,49.1,49.6,0,40.9,0,20,75,6,14,15.8,14,,,,0.81,0.81,0.81,1,0.45,0.81,198.1,3.2,128.5,,96,1.8,20,54,8.46,45.5,9.1,8.41,212.9,0.1,0.11,15.8,60.4,0.3,0.09
106PS0078,8/26/2009,11,5,6,9,11,0,10,0,10,10,0,,,,,0.2,0.007,1,0.3,,,,9,68,23,0,77,41,0,0,17,0,23,23,2,31,6,73,71,11,50,74,37,1,69,71,98,89,0,4,4,0,0,0,23,23,0,0,0,0,5,7,5,13,77,75,0,0,46.2,,,,,,5,29,64,118,215,8,32,75,157,5660,1.04,,0,0,10,60,1.02,,1.02,0,0,0,0.27,0,0.75,0,0,0,0,0,,0,,0,0,278,0.4,2,,13,33,80,26,32,4.1,28.2,6.8,0,10,0,45,59.1,10,28.2,0,47,40,16,31,14.1,31,5.4,5.5,,0.23,0.23,0.23,1,0.86,1,74.9,2.6,44.9,,160,0.6,11.6,28.5,4.94,48.3,5.6,7.3,558,0.3,0.13,18.1,64.5,0.33,0.1
106PS0106,9/8/2009,0,5,6,0,11,0,2,1,1,11,2,,,,,3.5,0.09,2.5,0.8,,,,0,100,0,3,81,39,0,0,54,0,57,57,1,26,3,40,40,0,0,0,0,0,2,3,62,2,0,3,3,0,0,0,57,57,0,0,2,1,15,16,12,19,43,43,0,1,20,,,,,,1.03,22,71,150,280,1.03,22,73,158,625,1,,10,10,50,90,1.12,,1.12,0,0,0,0.82,0,0,0,0,0.2,0,0.05,,0.05,,0,0,102,0.3,42,,80,71,130,27,0,0,15.5,5,0,0.9,0.5,21,21.9,0.5,14.1,0.9,59,42,26,33,11,29,0.3,0.4,,1,1,1,1,1,1,48.9,1.5,42.5,,92,0.8,9.9,24.2,10.03,80.8,8,8.3,180.9,0.1,0.94,16.5,61.7,1.09,0.33
106PS0115,9/21/2010,6,7,7,1,11,0,0,6,8,11,3,,,,,2.5,0.07,1.2,0.4,,,,0,91,9,4,85,37,0,0,6,0,97,97,3,10,8,3,3,0,2,2,0,0,1,1,86,3,0,0,0,0,0,0,97,97,0,0,0,4,5,8,30,16,3,3,1,4,25,,,,,,9,60,142,310,420,9,63,149,330,630,1.17,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,137,0.5,18,,69,42,107,36,2.7,0.5,31,8.6,0,0,6.4,45.1,45.6,5.5,23.2,1.4,65,36,49,16,10.1,24,0.4,0.4,,0.81,0.81,0.81,1,0.91,1,104.2,7.9,88.8,,64,0.3,6,16.9,8.95,81.7,4.9,7.84,178.5,0.1,0.13,7.8,46,0.52,0.16
106PS0122,9/20/2010,3,6,7,7,11,0,1,4,11,11,0,,,,,19.6,0.55,1.3,0.4,,,,0,95,5,6,90,30,6,6,12,0,90,90,0,18,2,7,7,1,8,8,0,13,0,0,70,8,0,3,3,24,24,0,26,26,34,34,0,6,9,9,26,11,10,10,0,10,17.6,,,,,,6,47,157,625,625,6,56,157,625,2500,1.06,,0,0,10,30,0.25,,0.25,0,0,0,0,0,0,0,0,0,0,0.05,,0.2,,0,0,98,1,14,,18,33,64,18,1.4,3.2,30.9,5,0,0.5,1.8,42.7,46.4,6.8,29.1,0,31,68,10,21,16.1,19,0.2,0.3,,0.86,0.86,0.86,1,0.73,1,151.9,4.9,117.3,,92,2.4,23,55.8,8.36,45.7,10.5,8.01,170.1,0.1,0.49,12.3,54.1,0.55,0.17
106PS0124,8/16/2010,0,6,7,9,11,0,3,5,5,10,2,,,,,2.8,0.07,1.2,0.4,,,,23,45,32,2,72,21,0,0,27,0,69,69,2,30,15,15,15,0,2,2,0,18,0,0,39,2,0,16,16,5,5,0,48,48,16,16,1,1,8,10,17,25,31,31,3,2,30.8,,,,,,1.03,15,44,180,625,1.03,15,47,180,625,1.34,,0,0,0,20,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,281,0.7,36,,68,66,111,20,0,5.9,24.1,8.6,0,1.4,5.9,35,42.3,2.3,17.3,0.9,45,59,25,20,8.7,30,0.1,0.3,,1,1,1,1,0.91,1,49.5,4.4,45,,86,0.6,11.8,25.8,9,39.8,4.7,8.2,138,0.1,0.52,16.5,61.7,0.52,0.16
106PS0142,7/19/2010,7,5,6,9,10,0,10,0,11,8,0,,,,,3.9,0.11,1.5,0.5,,,,0,100,0,0,72,29,0,0,49,0,69,69,1,30,3,28,28,0,17,17,1,1,10,10,100,26,0,2,2,0,0,0,41,41,28,28,0,0,25,26,10,29,30,30,1,3,25,,,,,,1.03,1.03,45,130,290,1.03,1.03,45,130,290,1.03,,0,40,50,70,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,302,1,33,,79,69,148,24,3.2,5.9,16.4,4.5,0,6.4,0,35,47.3,14.1,16.4,0,79,22,47,32,10.7,36,0.7,0.7,,1,1,1,1,1,1,26.6,1.6,26.6,,200,1,16.3,34.3,8.7,37.4,6.1,7.6,347.6,0.2,0.7,21.5,70.7,0.38,0.12
106PS0166,8/2/2011,0,6,7,1,5,0,1,2,1,11,1,,,,,34.2,0.96,3.9,1.2,,,,0,100,0,13,93,28,0,0,53,0,99,99,0,20,4,0,0,0,0,0,0,0,0,0,51,0,0,1,1,0,0,0,95,95,4,4,0,13,4,4,28,8,1,1,0,4,15.4,,,,,,20,47,150,420,625,20,55,200,625,5660,1.04,,0,0,0,40,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,208,0.8,72,,97,132,197,19,0,0.5,36.4,2.3,0,0.5,0.9,39.2,40.2,0.5,35,0.5,65,25,25,40,12,60,0.1,0.3,,1,1,1,1,1,1,202.5,4.7,121.3,,62,2.2,27.2,54.5,9.2,29.4,8,7.98,88,0,0.6,15.1,59.2,1.2,0.37
106PS0173,8/4/2011,1,5,6,10,0,0,1,3,9,11,0,,,,,0,0.001,0.9,0.3,,,,0,100,0,9,95,15,0,0,50,0,47,47,0,10,5,5,5,0,29,29,0,5,0,0,97,29,0,48,48,0,0,0,32,32,15,15,3,6,1,1,37,6,53,53,0,24,9.1,,,,,,30,130,450,2500,2500,30,157,470,2500,2500,1.1,,0,0,10,20,0.06,,0.06,0,0,0,0,0,0,0,0,0,0,0,,0.06,,0,0,193,1,42,,68,69,108,18,0.5,4.5,30.5,0,0,0.5,1.4,36.4,41.4,5.9,29.1,0,39,58,23,16,13.2,27,0.4,0.4,,1,1,1,1,0.91,1,421.2,4.8,330.2,,220,0.9,20.6,40.4,7.7,22.3,4.6,8.4,298,0.1,0.6,17,62.6,0.44,0.13
106WER016,5/18/2009,8,7,8,4,9,0,9,9,10,9,5,,0.08,,,3.1,0.08,1.8,0.5,,,,0,100,0,3,81,30,26,26,50,0,72,72,1,31,5,22,22,0,5,5,0,0,6,10,60,10,0,6,6,0,0,0,46,46,0,0,2,1,12,13,15,18,28,28,1,2,7.1,,,,,,1.03,20,55,180,295,1.03,20,62,210,330,,,,,,,0.14,,0.14,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0.14,,0.6,45,,91,91,158,42,3.6,1.8,45.5,18,0,4.1,19.1,68,73.9,4.5,20.5,5.9,67,28,28,39,15.2,46,0.3,0.6,,1,1,1,1,1,1,50,,43.5,,100,0.5,11,27,9.75,42.7,4.7,8.1,101.9,0,0.41,13.9,57,0.9,0.27
106WER016,6/22/2009,2,7,8,11,11,0,11,3,11,11,2,,0.002,,,0.1,0.002,0.4,0.1,,,,0,100,0,2,82,34,2,2,50,0,58,58,0,32,3,38,38,0,2,2,0,0,3,4,69,4,0,4,4,0,0,0,56,56,0,0,1,1,13,13,14,16,42,42,1,0,27.3,,,,,,1.03,35,63.5,120,320,1.03,35,65,133,400,,,,,,,0.14,,0.14,0,0,0,0.14,0,0,0,0,0,0,0,,0,,0,0,,0.4,51,,92,92,161,38,0.9,8.6,23.6,15.9,0,6.8,3.2,50,65.4,10.5,19.5,0.9,69,18,27,42,7.1,41,0.3,0.4,,1,1,1,1,0.95,1,51.1,,46.6,,135,0.4,9.4,22,8.96,44.7,4.2,8.3,232,0.1,1.49,12.8,55,0.16,0.05
106WER016,8/4/2009,0,6,7,1,9,0,6,7,10,10,3,,0.009,,,0.3,0.009,1.1,0.3,,,,27,14,59,0,69,23,0,0,46,0,66,66,0,37,19,28,28,4,0,0,0,0,11,14,85,10,0,6,6,1,1,0,48,48,17,17,0,0,8,8,7,27,34,34,1,2,40,,,,,,3,12,37.5,85,240,3,14,40,100,290,1.18,,0,0,10,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,294,0.9,38,,89,78,137,30,0,0.5,37.5,11.4,0,2.7,6.8,57.1,60.3,8.2,25.7,5,59,37,35,24,6.3,40,0.9,1.1,,1,1,1,1,1,1,40.7,4.5,33.4,,165,0.2,5.8,13.7,7.6,51.7,3,7.8,267,0.1,0.47,16.8,62.2,0.38,0.12
106WER016,9/16/2009,2,7,8,3,11,0,3,2,11,11,4,,0.005,,,0.2,0.005,1.1,0.3,,,,23,45,32,0,88,42,0,0,60,5,62,62,0,32,5,26,24,4,16,16,0,0,0,0,93,16,0,8,6,0,0,0,62,62,0,0,0,0,1,1,12,6,34,30,2,2,64.3,,,,,,19,34,74,157,355,19,38,84,180,625,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,0.4,33,,92,81,144,24,0.9,3.2,50.9,8.6,0,1.4,2.7,78.4,83,18.9,42.7,5.5,63,26,22,41,6.5,48,0.2,0.3,,1,1,1,1,1,1,94.9,,80.5,,120,0.2,5.1,13.3,8.6,60.8,3.1,7.9,285.2,0.1,3.63,12.5,54.5,0.21,0.06
106WER016,10/20/2009,0,6,7,0,11,2,1,5,9,11,2,,0.02,,,0.7,0.02,1.2,0.4,,,,5,91,5,0,76,21,0,0,70,0,72,72,2,39,9,27,27,2,2,2,0,0,1,2,86,3,0,1,1,0,0,0,72,72,0,0,0,0,10,12,13,21,28,28,1,3,28.6,,,,,,1.03,21,48.5,100,625,1.03,21,49,125,625,,,,,,,0.07,,0.07,0,0,0,0,0,0,0,0,0,0.07,0,,0,,0,0,,0.4,27,,86,67,111,18,0,0,18.2,10.5,0.9,0.5,4.1,31.9,32.4,4.1,12.3,0.9,44,56,21,23,6.5,40,0.4,0.4,,1,1,1,1,0.86,1,39,,35.4,,150,0.2,6.6,16.9,7.72,56.1,3.7,8.2,239.4,0.1,1.13,9,48.2,0.4,0.12
107PS0021,9/3/2008,8,6,7,0,7,0,4,11,10,10,9,,0.05,,,2.1,0.05,2.2,0.7,,,,0,91,9,5,48,19,0,0,40,0,33,33,0,17,15,66,66,0,,,,,,,,,0,0,0,3,3,0,30,30,0,0,0,5,35,35,6,50,66,66,2,1,9.1,,,,,,,,12.5,70,180,1.03,1.03,15,80,625,1.1,,0,0,30,50,0.33,,0.33,0,0,0,0,0,0,0,0,0,0,0,,0.33,,0,0,261,0.5,59,,90,103,190,45,7.3,0,41.3,11.6,0,1.8,17,74.9,76.7,22,16.6,7.7,87,14,70,17,10.2,44,,,,1,1,1,1,1,1,15.1,2.6,11.2,,44,0.7,12,25.1,10.68,47.5,5.7,8.04,36.6,0,2.73,11.1,52,0.48,0.15
107RWCBHW,8/3/2011,0,6,7,4,6,0,1,5,3,2,1,,,,,0.6,0.01,3.3,1,,,,9,91,0,10,76,19,0,0,56,0,38,38,0,47,16,38,38,0,0,0,0,0,1,1,91,1,0,24,24,0,0,0,28,28,10,10,10,0,8,8,0,24,62,62,0,0,14.3,,,,,,3,10,30,50,100,4,17,40,70,200,1.05,,0,0,40,80,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,237,0.7,36,,42,73,107,16,0,1.8,5.5,4.5,0,0.5,4.1,11.4,13.7,1.4,0.9,0.5,34,61,16,18,41.3,37,0.3,0.3,,0.73,0.73,0.73,1,0.5,0.91,42.1,1.8,23.7,,50,7.2,32.1,69,7.9,70.1,22.5,8.13,125,0.1,0.3,21.2,70.2,2.23,0.68
109PS0162,7/20/2011,5,4,5,0,6,0,1,0,9,6,0,,,,,,,,,,,,0,100,0,1,64,16,0,0,23,0,18,18,0,42,15,38,38,0,15,15,0,0,0,0,88,15,0,44,44,0,0,0,14,14,4,4,0,1,21,21,5,36,82,82,0,0,,,,,,,1.03,9,29.5,51,95,1.03,9,29,54,95,1.08,,40,90,90,100,1.02,,1.02,0.07,0,0,0.68,0,0,0,0,0,0,0,,0,,0,0.27,279,0.6,22,43,8,50,99,38,2.3,0,2.7,2.7,0,0.5,0,9.5,10,4.1,2.7,0,49,54,27,22,72.2,28,0.3,0.4,,0.5,0.5,0.5,0.73,0.5,0.64,19.6,0.2,18.5,,84,18.3,51.2,126,8.09,69.7,35.7,7.97,176.5,0.1,,17.2,63,,
110ECSLSF,7/26/2011,2,7,7,1,10,0,0,7,2,9,1,,,,,0.8,0.02,0.4,0.1,,,,9,50,41,2,68,35,0,0,35,0,33,33,0,23,11,32,32,10,10,10,0,0,0,0,99,10,0,34,34,0,0,0,33,33,0,0,0,2,7,7,8,18,66,66,4,0,15.4,,,,,,3,18,67,144,230,4,23,79,180,5660,1.05,,0,10,50,80,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,241,0.6,60,,90,117,194,33,0.9,0.5,16.8,10,0,0,8.6,27.7,28.2,0.9,7.7,0.5,77,15,39,38,8.8,57,0.3,0.4,,1,1,1,1,1,1,83.2,1.6,44.6,,68,0.7,16.4,36.5,9,27.4,4.5,7.98,154,0.1,0.7,14.3,57.7,0.15,0.05
110PS0114,7/21/2010,0,4,4,0,9,0,0,5,1,11,0,,,,,1.1,0.03,1.2,0.4,,,,9,45,45,10,77,20,0,0,58,0,54,54,0,13,4,32,32,0,4,4,0,0,14,15,99,18,0,14,14,0,0,0,27,27,27,27,3,7,20,20,29,24,46,46,0,5,33.3,,,,,,1.03,10,100,350,520,1.03,20,130,420,2500,1.14,,0,10,40,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,256,1,63,,94,97,160,28,0,0,36.8,9.5,0,0,10.7,46.8,46.8,0.5,26.1,0,63,31,14,49,11.3,34,0.8,0.8,,1,1,1,1,1,1,83.1,2.6,53.3,,,0.9,17,32.3,9.9,30,5.1,7.6,181,0.1,0.98,12.7,54.9,0.34,0.1
